County_Name,Census_Tract_ID,Census_Tract_Name,Mode,Season,Day_of_Week,On_,Off_,ObjectId
Philadelphia County,42101034502,Census Tract 345.02,Bus,Fall 2022,Weekday,954,502,13313
Philadelphia County,42101008101,Census Tract 81.01,Bus,Fall 2022,Weekday,680,452,13314
Philadelphia County,42101001800,Census Tract 18,Bus,Fall 2022,Weekday,635,485,13315
Philadelphia County,42101013100,Census Tract 131,Bus,Fall 2022,Weekday,189,187,13316
Philadelphia County,42101001900,Census Tract 19,Bus,Fall 2022,Weekday,691,1009,13317
Philadelphia County,42101017601,Census Tract 176.01,Bus,Fall 2022,Weekday,881,707,13318
Philadelphia County,42101002000,Census Tract 20,Bus,Fall 2022,Weekday,128,130,13319
Philadelphia County,42101034600,Census Tract 346,Bus,Fall 2022,Weekday,192,244,13320
Philadelphia County,42101028800,Census Tract 288,Bus,Fall 2022,Weekday,558,587,13321
Philadelphia County,42101017602,Census Tract 176.02,Bus,Fall 2022,Weekday,946,825,13322
Philadelphia County,42101008102,Census Tract 81.02,Bus,Fall 2022,Weekday,396,516,13323
Philadelphia County,42101013200,Census Tract 132,Bus,Fall 2022,Weekday,693,550,13324
Philadelphia County,42101034701,Census Tract 347.01,Bus,Fall 2022,Weekday,298,566,13325
Philadelphia County,42101008200,Census Tract 82,Bus,Fall 2022,Weekday,460,481,13326
Philadelphia County,42101002100,Census Tract 21,Bus,Fall 2022,Weekday,399,447,13327
Philadelphia County,42101028901,Census Tract 289.01,Bus,Fall 2022,Weekday,17,0,13328
Philadelphia County,42101013300,Census Tract 133,Bus,Fall 2022,Weekday,505,933,13329
Philadelphia County,42101017701,Census Tract 177.01,Bus,Fall 2022,Weekday,971,1278,13330
Philadelphia County,42101034702,Census Tract 347.02,Bus,Fall 2022,Weekday,271,334,13331
Philadelphia County,42101008301,Census Tract 83.01,Bus,Fall 2022,Weekday,462,597,13332
Philadelphia County,42101002200,Census Tract 22,Bus,Fall 2022,Weekday,343,460,13333
Philadelphia County,42101028902,Census Tract 289.02,Bus,Fall 2022,Weekday,147,133,13334
Philadelphia County,42101013401,Census Tract 134.01,Bus,Fall 2022,Weekday,437,427,13335
Philadelphia County,42101017702,Census Tract 177.02,Bus,Fall 2022,Weekday,639,561,13336
Philadelphia County,42101034801,Census Tract 348.01,Bus,Fall 2022,Weekday,109,179,13337
Philadelphia County,42101008302,Census Tract 83.02,Bus,Fall 2022,Weekday,1229,1249,13338
Philadelphia County,42101002300,Census Tract 23,Bus,Fall 2022,Weekday,174,164,13339
Philadelphia County,42101029000,Census Tract 290,Bus,Fall 2022,Weekday,843,901,13340
Philadelphia County,42101013402,Census Tract 134.02,Bus,Fall 2022,Weekday,533,563,13341
Philadelphia County,42101017800,Census Tract 178,Bus,Fall 2022,Weekday,1170,1663,13342
Philadelphia County,42101034802,Census Tract 348.02,Bus,Fall 2022,Weekday,270,297,13343
Philadelphia County,42101008400,Census Tract 84,Bus,Fall 2022,Weekday,2964,3026,13344
Philadelphia County,42101002400,Census Tract 24,Bus,Fall 2022,Weekday,1772,1571,13345
Philadelphia County,42101029100,Census Tract 291,Bus,Fall 2022,Weekday,1377,1432,13346
Philadelphia County,42101013500,Census Tract 135,Bus,Fall 2022,Weekday,275,375,13347
Philadelphia County,42101017900,Census Tract 179,Bus,Fall 2022,Weekday,727,1032,13348
Philadelphia County,42101034803,Census Tract 348.03,Bus,Fall 2022,Weekday,26,88,13349
Philadelphia County,42101008500,Census Tract 85,Bus,Fall 2022,Weekday,3078,2964,13350
Philadelphia County,42101029200,Census Tract 292,Bus,Fall 2022,Weekday,734,1056,13351
Philadelphia County,42101002500,Census Tract 25,Bus,Fall 2022,Weekday,413,436,13352
Philadelphia County,42101013601,Census Tract 136.01,Bus,Fall 2022,Weekday,517,494,13353
Philadelphia County,42101018001,Census Tract 180.01,Bus,Fall 2022,Weekday,162,114,13354
Philadelphia County,42101034900,Census Tract 349,Bus,Fall 2022,Weekday,77,65,13355
Philadelphia County,42101008601,Census Tract 86.01,Bus,Fall 2022,Weekday,646,672,13356
Philadelphia County,42101029300,Census Tract 293,Bus,Fall 2022,Weekday,365,361,13357
Philadelphia County,42101002701,Census Tract 27.01,Bus,Fall 2022,Weekday,87,99,13358
Philadelphia County,42101013602,Census Tract 136.02,Bus,Fall 2022,Weekday,270,328,13359
Philadelphia County,42101018002,Census Tract 180.02,Bus,Fall 2022,Weekday,27,317,13360
Philadelphia County,42101035100,Census Tract 351,Bus,Fall 2022,Weekday,135,119,13361
Philadelphia County,42101008602,Census Tract 86.02,Bus,Fall 2022,Weekday,1075,1216,13362
Philadelphia County,42101029400,Census Tract 294,Bus,Fall 2022,Weekday,534,731,13363
Philadelphia County,42101013701,Census Tract 137.01,Bus,Fall 2022,Weekday,5,19,13364
Philadelphia County,42101013702,Census Tract 137.02,Bus,Fall 2022,Weekday,1040,1082,13365
Philadelphia County,42101013800,Census Tract 138,Bus,Fall 2022,Weekday,10,57,13366
Philadelphia County,42101013900,Census Tract 139,Bus,Fall 2022,Weekday,620,587,13367
Philadelphia County,42101014000,Census Tract 140,Bus,Fall 2022,Weekday,535,707,13368
Philadelphia County,42101014100,Census Tract 141,Bus,Fall 2022,Weekday,1177,1061,13369
Philadelphia County,42101014201,Census Tract 142.01,Bus,Fall 2022,Weekday,366,280,13370
Philadelphia County,42101014202,Census Tract 142.02,Bus,Fall 2022,Weekday,104,128,13371
Philadelphia County,42101014300,Census Tract 143,Bus,Fall 2022,Weekday,143,78,13372
Philadelphia County,42101014400,Census Tract 144,Bus,Fall 2022,Weekday,291,485,13373
Philadelphia County,42101014500,Census Tract 145,Bus,Fall 2022,Weekday,522,569,13374
Philadelphia County,42101014600,Census Tract 146,Bus,Fall 2022,Weekday,1557,1294,13375
Philadelphia County,42101014700,Census Tract 147,Bus,Fall 2022,Weekday,1365,1759,13376
Philadelphia County,42101014800,Census Tract 148,Bus,Fall 2022,Weekday,813,956,13377
Philadelphia County,42101014900,Census Tract 149,Bus,Fall 2022,Weekday,1705,1484,13378
Philadelphia County,42101015101,Census Tract 151.01,Bus,Fall 2022,Weekday,70,152,13379
Philadelphia County,42101015102,Census Tract 151.02,Bus,Fall 2022,Weekday,1003,1032,13380
Philadelphia County,42101015200,Census Tract 152,Bus,Fall 2022,Weekday,822,682,13381
Philadelphia County,42101015300,Census Tract 153,Bus,Fall 2022,Weekday,385,514,13382
Philadelphia County,42101015600,Census Tract 156,Bus,Fall 2022,Weekday,325,368,13383
Philadelphia County,42101015700,Census Tract 157,Bus,Fall 2022,Weekday,450,441,13384
Philadelphia County,42101015800,Census Tract 158,Bus,Fall 2022,Weekday,241,149,13385
Philadelphia County,42101016001,Census Tract 160.01,Bus,Fall 2022,Weekday,209,194,13386
Philadelphia County,42101016002,Census Tract 160.02,Bus,Fall 2022,Weekday,90,156,13387
Philadelphia County,42101016100,Census Tract 161,Bus,Fall 2022,Weekday,445,473,13388
Philadelphia County,42101016200,Census Tract 162,Bus,Fall 2022,Weekday,316,437,13389
Philadelphia County,42101016300,Census Tract 163,Bus,Fall 2022,Weekday,653,801,13390
Philadelphia County,42101016400,Census Tract 164,Bus,Fall 2022,Weekday,995,912,13391
Philadelphia County,42101016500,Census Tract 165,Bus,Fall 2022,Weekday,479,617,13392
Philadelphia County,42101016600,Census Tract 166,Bus,Fall 2022,Weekday,624,512,13393
Philadelphia County,42101016701,Census Tract 167.01,Bus,Fall 2022,Weekday,359,246,13394
Philadelphia County,42101016702,Census Tract 167.02,Bus,Fall 2022,Weekday,911,1595,13395
Philadelphia County,42101002702,Census Tract 27.02,Bus,Fall 2022,Weekday,551,506,13396
Philadelphia County,42101029800,Census Tract 298,Bus,Fall 2022,Weekday,910,721,13397
Philadelphia County,42101035200,Census Tract 352,Bus,Fall 2022,Weekday,206,193,13398
Philadelphia County,42101002801,Census Tract 28.01,Bus,Fall 2022,Weekday,778,350,13399
Philadelphia County,42101029900,Census Tract 299,Bus,Fall 2022,Weekday,761,969,13400
Philadelphia County,42101008701,Census Tract 87.01,Bus,Fall 2022,Weekday,437,415,13401
Philadelphia County,42101035301,Census Tract 353.01,Bus,Fall 2022,Weekday,145,261,13402
Philadelphia County,42101002802,Census Tract 28.02,Bus,Fall 2022,Weekday,770,1202,13403
Philadelphia County,42101030000,Census Tract 300,Bus,Fall 2022,Weekday,1813,2796,13404
Philadelphia County,42101008702,Census Tract 87.02,Bus,Fall 2022,Weekday,342,416,13405
Philadelphia County,42101035302,Census Tract 353.02,Bus,Fall 2022,Weekday,129,339,13406
Philadelphia County,42101002900,Census Tract 29,Bus,Fall 2022,Weekday,787,567,13407
Philadelphia County,42101030100,Census Tract 301,Bus,Fall 2022,Weekday,231,309,13408
Philadelphia County,42101008801,Census Tract 88.01,Bus,Fall 2022,Weekday,475,603,13409
Philadelphia County,42101035500,Census Tract 355,Bus,Fall 2022,Weekday,936,575,13410
Philadelphia County,42101003001,Census Tract 30.01,Bus,Fall 2022,Weekday,516,785,13411
Philadelphia County,42101030200,Census Tract 302,Bus,Fall 2022,Weekday,10924,8662,13412
Philadelphia County,42101030501,Census Tract 305.01,Bus,Fall 2022,Weekday,111,206,13413
Philadelphia County,42101030502,Census Tract 305.02,Bus,Fall 2022,Weekday,686,620,13414
Philadelphia County,42101030600,Census Tract 306,Bus,Fall 2022,Weekday,612,681,13415
Philadelphia County,42101030700,Census Tract 307,Bus,Fall 2022,Weekday,1074,1092,13416
Philadelphia County,42101030800,Census Tract 308,Bus,Fall 2022,Weekday,443,438,13417
Philadelphia County,42101030900,Census Tract 309,Bus,Fall 2022,Weekday,450,590,13418
Philadelphia County,42101031000,Census Tract 310,Bus,Fall 2022,Weekday,393,450,13419
Philadelphia County,42101031101,Census Tract 311.01,Bus,Fall 2022,Weekday,141,185,13420
Philadelphia County,42101031102,Census Tract 311.02,Bus,Fall 2022,Weekday,58,118,13421
Philadelphia County,42101031200,Census Tract 312,Bus,Fall 2022,Weekday,73,23,13422
Philadelphia County,42101031300,Census Tract 313,Bus,Fall 2022,Weekday,863,882,13423
Philadelphia County,42101031401,Census Tract 314.01,Bus,Fall 2022,Weekday,232,297,13424
Philadelphia County,42101031402,Census Tract 314.02,Bus,Fall 2022,Weekday,944,989,13425
Philadelphia County,42101031501,Census Tract 315.01,Bus,Fall 2022,Weekday,148,558,13426
Philadelphia County,42101031502,Census Tract 315.02,Bus,Fall 2022,Weekday,315,609,13427
Philadelphia County,42101031600,Census Tract 316,Bus,Fall 2022,Weekday,240,214,13428
Philadelphia County,42101031700,Census Tract 317,Bus,Fall 2022,Weekday,822,651,13429
Philadelphia County,42101031800,Census Tract 318,Bus,Fall 2022,Weekday,304,445,13430
Philadelphia County,42101031900,Census Tract 319,Bus,Fall 2022,Weekday,30,21,13431
Philadelphia County,42101032100,Census Tract 321,Bus,Fall 2022,Weekday,469,495,13432
Philadelphia County,42101032300,Census Tract 323,Bus,Fall 2022,Weekday,468,446,13433
Philadelphia County,42101032500,Census Tract 325,Bus,Fall 2022,Weekday,408,390,13434
Philadelphia County,42101032600,Census Tract 326,Bus,Fall 2022,Weekday,1068,1243,13435
Philadelphia County,42101032900,Census Tract 329,Bus,Fall 2022,Weekday,300,278,13436
Philadelphia County,42101033000,Census Tract 330,Bus,Fall 2022,Weekday,780,252,13437
Philadelphia County,42101033101,Census Tract 331.01,Bus,Fall 2022,Weekday,346,264,13438
Philadelphia County,42101033102,Census Tract 331.02,Bus,Fall 2022,Weekday,91,87,13439
Philadelphia County,42101033200,Census Tract 332,Bus,Fall 2022,Weekday,1477,807,13440
Philadelphia County,42101033300,Census Tract 333,Bus,Fall 2022,Weekday,559,654,13441
Philadelphia County,42101018300,Census Tract 183,Bus,Fall 2022,Weekday,416,406,13442
Montgomery County,42091206400,Census Tract 2064,Bus,Fall 2022,Weekday,15,16,13443
Philadelphia County,42101003002,Census Tract 30.02,Bus,Fall 2022,Weekday,270,328,13444
Philadelphia County,42101018400,Census Tract 184,Bus,Fall 2022,Weekday,148,99,13445
Philadelphia County,42101035601,Census Tract 356.01,Bus,Fall 2022,Weekday,269,317,13446
Montgomery County,42091206703,Census Tract 2067.03,Bus,Fall 2022,Weekday,0,0,13447
Philadelphia County,42101003100,Census Tract 31,Bus,Fall 2022,Weekday,960,1278,13448
Philadelphia County,42101018801,Census Tract 188.01,Bus,Fall 2022,Weekday,1250,662,13449
Philadelphia County,42101035602,Census Tract 356.02,Bus,Fall 2022,Weekday,120,54,13450
Montgomery County,42091206801,Census Tract 2068.01,Bus,Fall 2022,Weekday,2,1,13451
Philadelphia County,42101003200,Census Tract 32,Bus,Fall 2022,Weekday,356,239,13452
Philadelphia County,42101018802,Census Tract 188.02,Bus,Fall 2022,Weekday,215,211,13453
Philadelphia County,42101035701,Census Tract 357.01,Bus,Fall 2022,Weekday,612,358,13454
Montgomery County,42091206901,Census Tract 2069.01,Bus,Fall 2022,Weekday,4,2,13455
Philadelphia County,42101003300,Census Tract 33,Bus,Fall 2022,Weekday,1661,1741,13456
Philadelphia County,42101008802,Census Tract 88.02,Bus,Fall 2022,Weekday,1101,1390,13457
Philadelphia County,42101019000,Census Tract 190,Bus,Fall 2022,Weekday,957,1258,13458
Philadelphia County,42101035702,Census Tract 357.02,Bus,Fall 2022,Weekday,10,12,13459
Montgomery County,42091206904,Census Tract 2069.04,Bus,Fall 2022,Weekday,22,27,13460
Philadelphia County,42101009000,Census Tract 90,Bus,Fall 2022,Weekday,289,261,13461
Philadelphia County,42101019100,Census Tract 191,Bus,Fall 2022,Weekday,447,527,13462
Philadelphia County,42101003600,Census Tract 36,Bus,Fall 2022,Weekday,1153,674,13463
Philadelphia County,42101035800,Census Tract 358,Bus,Fall 2022,Weekday,297,132,13464
Montgomery County,42091207104,Census Tract 2071.04,Bus,Fall 2022,Weekday,0,1,13465
Philadelphia County,42101003701,Census Tract 37.01,Bus,Fall 2022,Weekday,634,1200,13466
Philadelphia County,42101035900,Census Tract 359,Bus,Fall 2022,Weekday,400,884,13467
Philadelphia County,42101009100,Census Tract 91,Bus,Fall 2022,Weekday,577,369,13468
Philadelphia County,42101019200,Census Tract 192,Bus,Fall 2022,Weekday,225,189,13469
Montgomery County,42091207201,Census Tract 2072.01,Bus,Fall 2022,Weekday,8,8,13470
Philadelphia County,42101003702,Census Tract 37.02,Bus,Fall 2022,Weekday,1122,590,13471
Philadelphia County,42101036000,Census Tract 360,Bus,Fall 2022,Weekday,838,306,13472
Philadelphia County,42101009200,Census Tract 92,Bus,Fall 2022,Weekday,532,826,13473
Philadelphia County,42101019501,Census Tract 195.01,Bus,Fall 2022,Weekday,821,936,13474
Montgomery County,42091207202,Census Tract 2072.02,Bus,Fall 2022,Weekday,14,19,13475
Philadelphia County,42101003800,Census Tract 38,Bus,Fall 2022,Weekday,1941,1877,13476
Philadelphia County,42101036100,Census Tract 361,Bus,Fall 2022,Weekday,163,227,13477
Philadelphia County,42101009300,Census Tract 93,Bus,Fall 2022,Weekday,1165,1372,13478
Philadelphia County,42101019502,Census Tract 195.02,Bus,Fall 2022,Weekday,110,103,13479
Montgomery County,42091207300,Census Tract 2073,Bus,Fall 2022,Weekday,4,1,13480
Philadelphia County,42101003901,Census Tract 39.01,Bus,Fall 2022,Weekday,1533,1850,13481
Philadelphia County,42101036201,Census Tract 362.01,Bus,Fall 2022,Weekday,229,139,13482
Philadelphia County,42101009400,Census Tract 94,Bus,Fall 2022,Weekday,483,501,13483
Philadelphia County,42101019700,Census Tract 197,Bus,Fall 2022,Weekday,414,399,13484
Montgomery County,42091208601,Census Tract 2086.01,Bus,Fall 2022,Weekday,29,23,13485
Philadelphia County,42101003902,Census Tract 39.02,Bus,Fall 2022,Weekday,710,820,13486
Philadelphia County,42101036202,Census Tract 362.02,Bus,Fall 2022,Weekday,263,147,13487
Philadelphia County,42101009500,Census Tract 95,Bus,Fall 2022,Weekday,645,821,13488
Philadelphia County,42101019800,Census Tract 198,Bus,Fall 2022,Weekday,708,822,13489
Montgomery County,42091208603,Census Tract 2086.03,Bus,Fall 2022,Weekday,28,44,13490
Philadelphia County,42101004001,Census Tract 40.01,Bus,Fall 2022,Weekday,1332,1146,13491
Philadelphia County,42101036203,Census Tract 362.03,Bus,Fall 2022,Weekday,191,256,13492
Philadelphia County,42101009600,Census Tract 96,Bus,Fall 2022,Weekday,808,783,13493
Philadelphia County,42101019900,Census Tract 199,Bus,Fall 2022,Weekday,1030,857,13494
Montgomery County,42091208604,Census Tract 2086.04,Bus,Fall 2022,Weekday,39,30,13495
Philadelphia County,42101004002,Census Tract 40.02,Bus,Fall 2022,Weekday,1332,908,13496
Philadelphia County,42101036301,Census Tract 363.01,Bus,Fall 2022,Weekday,843,882,13497
Philadelphia County,42101009801,Census Tract 98.01,Bus,Fall 2022,Weekday,318,384,13498
Philadelphia County,42101020000,Census Tract 200,Bus,Fall 2022,Weekday,1745,2131,13499
Montgomery County,42091208703,Census Tract 2087.03,Bus,Fall 2022,Weekday,4,3,13500
Philadelphia County,42101004101,Census Tract 41.01,Bus,Fall 2022,Weekday,1173,1251,13501
Philadelphia County,42101036302,Census Tract 363.02,Bus,Fall 2022,Weekday,61,133,13502
Philadelphia County,42101009802,Census Tract 98.02,Bus,Fall 2022,Weekday,371,385,13503
Philadelphia County,42101020101,Census Tract 201.01,Bus,Fall 2022,Weekday,1633,1301,13504
Montgomery County,42091208704,Census Tract 2087.04,Bus,Fall 2022,Weekday,14,14,13505
Philadelphia County,42101004103,Census Tract 41.03,Bus,Fall 2022,Weekday,224,272,13506
Philadelphia County,42101036303,Census Tract 363.03,Bus,Fall 2022,Weekday,180,229,13507
Philadelphia County,42101010000,Census Tract 100,Bus,Fall 2022,Weekday,262,207,13508
Montgomery County,42091208801,Census Tract 2088.01,Bus,Fall 2022,Weekday,107,34,13509
Philadelphia County,42101020102,Census Tract 201.02,Bus,Fall 2022,Weekday,3347,2726,13510
Philadelphia County,42101004104,Census Tract 41.04,Bus,Fall 2022,Weekday,1036,399,13511
Philadelphia County,42101036400,Census Tract 364,Bus,Fall 2022,Weekday,532,560,13512
Philadelphia County,42101010100,Census Tract 101,Bus,Fall 2022,Weekday,693,626,13513
Montgomery County,42091208802,Census Tract 2088.02,Bus,Fall 2022,Weekday,77,4,13514
Philadelphia County,42101004201,Census Tract 42.01,Bus,Fall 2022,Weekday,820,676,13515
Philadelphia County,42101036501,Census Tract 365.01,Bus,Fall 2022,Weekday,253,230,13516
Philadelphia County,42101020200,Census Tract 202,Bus,Fall 2022,Weekday,2504,2854,13517
Philadelphia County,42101010200,Census Tract 102,Bus,Fall 2022,Weekday,340,481,13518
Montgomery County,42091208903,Census Tract 2089.03,Bus,Fall 2022,Weekday,2,40,13519
Philadelphia County,42101004202,Census Tract 42.02,Bus,Fall 2022,Weekday,996,380,13520
Philadelphia County,42101036502,Census Tract 365.02,Bus,Fall 2022,Weekday,13,30,13521
Philadelphia County,42101020300,Census Tract 203,Bus,Fall 2022,Weekday,2585,2206,13522
Philadelphia County,42101010300,Census Tract 103,Bus,Fall 2022,Weekday,848,655,13523
Montgomery County,42091208904,Census Tract 2089.04,Bus,Fall 2022,Weekday,2,98,13524
Philadelphia County,42101005400,Census Tract 54,Bus,Fall 2022,Weekday,46,154,13525
Philadelphia County,42101036600,Census Tract 366,Bus,Fall 2022,Weekday,699,426,13526
Philadelphia County,42101020400,Census Tract 204,Bus,Fall 2022,Weekday,581,1284,13527
Philadelphia County,42101010400,Census Tract 104,Bus,Fall 2022,Weekday,276,122,13528
Montgomery County,42091210100,Census Tract 2101,Bus,Fall 2022,Weekday,4,6,13529
Philadelphia County,42101005500,Census Tract 55,Bus,Fall 2022,Weekday,225,340,13530
Philadelphia County,42101036700,Census Tract 367,Bus,Fall 2022,Weekday,956,813,13531
Philadelphia County,42101020500,Census Tract 205,Bus,Fall 2022,Weekday,1467,1477,13532
